transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1530,12/10/2022,8:17:00,93,Female,18,Electronics,4,30,12.3,120
1531,9/22/2022,13:19:00,56,Male,31,Electronics,1,500,250,500
1532,3/23/2022,22:48:00,51,Female,64,Clothing,4,30,15.6,120
1533,10/29/2022,19:35:00,67,Male,19,Electronics,3,500,255,1500
1534,6/13/2022,19:44:00,72,Male,45,Clothing,2,500,270,1000
1535,12/18/2023,15:31:00,52,Male,47,Beauty,3,30,9.9,90
1536,5/11/2022,7:23:00,14,Female,55,Beauty,4,30,13.5,120
1537,11/29/2022,17:57:00,116,Female,21,Beauty,1,500,140,500
1538,9/12/2022,20:57:00,21,Male,18,Clothing,3,50,53.5,150
1539,12/6/2022,21:52:00,96,Male,25,Beauty,1,500,170,500
1540,10/12/2023,16:51:00,115,Female,46,Electronics,3,300,147,900
1541,10/2/2023,22:17:00,57,Male,56,Beauty,1,500,195,500
1542,5/17/2023,20:30:00,147,Female,20,Beauty,1,50,14.5,50
1543,10/3/2022,22:40:00,73,Male,49,Beauty,2,300,123,600
1544,12/16/2022,15:58:00,70,Female,27,Electronics,1,25,11.25,25
1545,7/15/2023,18:21:00,16,Male,27,Clothing,2,25,8.25,50
1546,12/18/2022,19:06:00,93,Female,36,Electronics,4,50,48,200
1547,8/11/2022,6:39:00,142,Male,63,Clothing,4,500,235,2000
1548,1/13/2023,8:15:00,1,Female,51,Clothing,2,30,12.6,60
1549,11/15/2023,19:25:00,109,Female,50,Beauty,2,50,14.5,100
1550,9/30/2022,13:11:00,73,Male,40,Clothing,3,300,147,900
1551,11/12/2023,22:36:00,84,Male,45,Electronics,3,300,81,900
1552,9/25/2022,12:11:00,55,Female,49,Electronics,3,25,13,75
1553,1/29/2023,8:46:00,42,Male,24,Clothing,4,300,99,1200
1554,11/27/2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150
1555,12/19/2022,18:54:00,55,Male,25,Beauty,1,300,312,300
1556,5/17/2023,19:13:00,35,Female,18,Electronics,1,50,22.5,50
1557,8/4/2022,17:01:00,14,Female,20,Beauty,3,30,10.2,90
1558,12/22/2022,20:37:00,91,Female,41,Clothing,1,25,27.75,25
1559,8/20/2022,7:40:00,49,Female,40,Clothing,4,300,144,1200
1560,11/13/2022,17:16:00,91,Female,25,Electronics,1,50,18.5,50
1561,9/17/2023,19:38:00,16,Female,64,Clothing,4,500,170,2000
1562,11/26/2023,10:21:00,5,Male,54,Electronics,2,25,12.75,50
1563,10/13/2022,17:44:00,22,Male,20,Clothing,2,30,15.3,60
1564,10/4/2022,22:55:00,115,Male,50,Electronics,2,50,49.5,100
1565,9/4/2023,20:45:00,74,Female,45,Beauty,2,30,11.1,60
1566,10/3/2022,18:17:00,56,Female,64,Clothing,1,30,15.6,30
1567,4/7/2023,17:10:00,76,Female,25,Clothing,3,300,162,900
1568,10/9/2022,22:34:00,51,Female,51,Electronics,1,300,336,300
1569,11/30/2023,21:07:00,35,Male,52,Electronics,4,50,18,200
1570,6/15/2023,22:32:00,109,Male,49,Clothing,1,500,170,500
1571,11/8/2022,14:55:00,105,Female,41,Electronics,1,50,25,50
1572,6/18/2023,22:20:00,1,Male,31,Clothing,4,500,175,2000
1573,10/13/2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60
1574,10/26/2022,21:51:00,150,Female,63,Electronics,2,25,24.75,50
1575,7/28/2023,11:54:00,26,Male,60,Clothing,2,50,22.5,100
1576,12/14/2022,18:34:00,108,Female,33,Beauty,3,50,27.5,150
1577,9/11/2022,6:22:00,145,Male,21,Beauty,4,500,160,2000
1578,11/20/2023,18:43:00,66,Female,54,Clothing,4,30,12,120
1579,9/28/2023,17:38:00,119,Female,38,Electronics,1,30,28.8,30
1580,9/21/2023,15:47:00,105,Female,31,Clothing,3,500,250,1500
1581,12/20/2022,18:57:00,108,Female,48,Beauty,2,30,9.9,60
1582,10/17/2023,19:12:00,56,Male,35,Clothing,3,300,114,900
1583,11/12/2023,22:54:00,102,Female,24,Electronics,4,25,13,100
1584,9/3/2022,11:07:00,62,Female,27,Beauty,4,50,16.5,200
1585,10/5/2023,20:00:00,2,Female,24,Clothing,1,25,7.25,25
1586,11/4/2022,16:25:00,59,Male,50,Electronics,1,50,14,50
1587,11/5/2022,20:06:00,140,Female,40,Beauty,4,300,105,1200
1588,6/25/2023,21:29:00,4,Male,38,Electronics,2,30,13.2,60
1589,7/1/2023,6:30:00,5,Female,36,Beauty,2,500,145,1000
1590,8/10/2023,9:39:00,142,Male,36,Clothing,3,300,147,900
1591,9/29/2022,11:00:00,62,Male,53,Electronics,4,25,7,100
1592,3/16/2022,9:08:00,81,Female,46,Beauty,4,500,155,2000
1593,2/24/2023,22:39:00,5,Male,35,Electronics,2,30,14.4,60
1594,10/1/2023,19:02:00,31,Female,19,Electronics,2,300,345,600
1595,10/4/2023,17:44:00,115,Female,18,Clothing,4,500,255,2000
1596,3/28/2022,6:22:00,7,Female,64,Electronics,1,300,141,300
1597,8/28/2023,18:21:00,32,Male,22,Beauty,4,300,78,1200
1598,1/15/2023,19:17:00,126,Male,37,Beauty,4,30,9.9,120
1599,10/24/2022,17:23:00,110,Female,28,Beauty,2,50,20.5,100
1600,12/18/2022,17:44:00,67,Female,59,Beauty,2,500,575,1000
1601,9/14/2023,11:48:00,1,Male,19,Clothing,1,30,13.5,30
1602,12/1/2022,15:17:00,86,Female,20,Electronics,1,300,126,300
1603,12/4/2023,20:50:00,132,Female,40,Clothing,3,30,13.2,90
1604,12/29/2022,18:43:00,2,Female,29,Electronics,4,50,56,200
1605,1/24/2022,19:39:00,2,Male,37,Electronics,2,500,165,1000
1606,10/19/2023,19:52:00,2,Male,22,Electronics,1,50,26.5,50
1607,1/16/2023,10:18:00,53,Male,54,Clothing,3,25,7.75,75
1608,9/26/2023,21:01:00,87,Female,55,Electronics,3,500,265,1500
1609,10/5/2023,13:58:00,81,Female,47,Clothing,2,50,22.5,100
1610,11/23/2022,10:18:00,1,Female,26,Beauty,2,300,102,600
1611,11/17/2022,7:30:00,125,Male,51,Beauty,3,500,180,1500
1612,12/18/2022,21:14:00,140,Female,61,Electronics,1,500,230,500
1613,12/14/2023,21:58:00,4,Female,52,Clothing,3,30,9.9,90
1614,8/23/2023,11:37:00,135,Female,39,Beauty,4,300,105,1200
1615,11/17/2022,13:43:00,82,Female,61,Clothing,4,25,13.5,100
1616,9/22/2022,18:41:00,121,Male,41,Clothing,2,50,59,100
1617,5/1/2022,17:09:00,77,Male,34,Electronics,1,30,35.1,30
1618,9/15/2022,6:27:00,118,Female,27,Beauty,1,50,13.5,50
1619,10/20/2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100
1620,2/3/2023,22:48:00,5,Male,63,Electronics,3,25,7.75,75
1621,9/22/2022,10:49:00,2,Female,40,Beauty,2,500,160,1000
1622,4/22/2023,21:28:00,54,Female,49,Beauty,3,25,11.75,75
1623,3/5/2023,6:14:00,76,Male,34,Clothing,3,50,22,150
1624,11/18/2022,20:48:00,121,Female,34,Beauty,3,300,363,900
1625,9/27/2023,16:36:00,52,Male,31,Clothing,1,300,147,300
1626,10/10/2022,19:13:00,19,Female,26,Clothing,4,500,495,2000
1627,11/18/2022,17:21:00,84,Male,57,Clothing,1,50,60,50
1628,12/28/2022,22:23:00,51,Female,19,Beauty,4,50,58.5,200
1629,2/17/2022,20:18:00,144,Male,62,Electronics,2,25,10.75,50
1630,5/22/2022,17:22:00,95,Male,42,Clothing,2,50,16,100
1631,11/1/2022,19:11:00,75,Male,56,Electronics,3,30,12.3,90
1632,10/19/2022,18:16:00,29,Female,26,Electronics,4,25,24.75,100
1633,12/31/2022,18:18:00,152,Male,39,Beauty,4,30,11.4,120
1634,11/3/2023,17:18:00,90,Male,60,Electronics,4,500,520,2000
1635,4/17/2023,18:08:00,36,Female,63,Electronics,3,300,159,900
1636,7/22/2023,11:26:00,50,Female,21,Beauty,3,500,150,1500
1637,10/25/2022,20:50:00,97,Male,43,Clothing,2,300,297,600
1638,8/13/2022,18:26:00,37,Male,46,Electronics,1,500,155,500
1639,12/20/2023,18:13:00,5,Female,62,Beauty,4,50,24,200
1640,6/10/2023,19:44:00,5,Female,51,Electronics,4,30,14.1,120
1641,9/1/2022,17:41:00,65,Female,40,Electronics,1,300,165,300
1642,12/27/2023,18:30:00,4,Female,54,Clothing,4,25,11.5,100
1643,10/17/2023,21:47:00,12,Female,28,Electronics,3,30,33.3,90
1644,9/11/2022,19:32:00,124,Male,23,Beauty,3,25,28.75,75
1645,10/12/2023,17:27:00,109,Female,35,Electronics,4,30,9,120
1646,1/18/2023,19:43:00,1,Male,38,Clothing,3,30,15.6,90
1647,5/1/2023,20:26:00,5,Male,59,Clothing,3,500,240,1500
1648,7/10/2023,17:18:00,16,Male,53,Beauty,4,300,87,1200
1649,10/21/2022,7:44:00,72,Female,58,Clothing,2,300,75,600
1650,9/23/2022,16:24:00,89,Male,55,Electronics,1,30,10.8,30
1651,12/4/2022,21:29:00,155,Male,51,Clothing,3,50,23.5,150
1652,11/16/2023,20:00:00,2,Female,34,Beauty,2,50,20.5,100
1653,7/23/2023,19:34:00,2,Male,54,Clothing,3,25,12.75,75
1654,10/13/2023,20:47:00,111,Male,42,Clothing,3,25,6.25,75
1655,5/28/2023,17:57:00,8,Female,55,Clothing,1,500,125,500
1656,9/16/2023,20:03:00,141,Male,29,Beauty,3,30,35.4,90
1657,8/9/2022,10:05:00,61,Male,40,Clothing,1,25,8,25
1658,4/10/2023,6:08:00,148,Male,59,Clothing,1,25,12.25,25
1659,7/27/2023,9:29:00,22,Female,39,Electronics,1,30,9,30
1660,9/23/2023,20:27:00,2,Female,38,Beauty,2,500,160,1000
1661,7/7/2023,19:18:00,20,Female,44,Clothing,4,25,6.25,100
1662,12/20/2023,12:38:00,106,Male,48,Beauty,2,500,240,1000
1663,12/7/2023,7:04:00,33,Male,23,Clothing,4,300,81,1200
1664,12/12/2023,16:44:00,99,Female,44,Clothing,4,500,245,2000
1665,11/1/2023,19:38:00,4,Male,57,Clothing,1,50,14,50
1666,12/8/2022,10:10:00,125,Male,51,Electronics,3,50,21,150
1667,7/4/2022,19:09:00,40,Female,29,Electronics,1,500,125,500
1668,3/13/2023,21:40:00,132,Female,62,Electronics,3,50,14,150
1669,8/4/2022,22:28:00,83,Male,24,Beauty,4,300,123,1200
1670,10/24/2023,21:32:00,58,Male,27,Beauty,1,30,34.2,30
1671,2/28/2023,20:55:00,47,Male,62,Electronics,3,50,62.5,150
1672,3/28/2023,22:34:00,87,Female,34,Beauty,2,50,15.5,100
1673,6/14/2022,7:36:00,42,Female,43,Clothing,3,500,185,1500
1674,11/22/2023,9:21:00,1,Female,38,Clothing,1,300,123,300
1675,5/17/2022,19:55:00,152,Female,45,Clothing,2,30,16.2,60
1676,9/21/2023,20:22:00,91,Male,63,Electronics,3,500,210,1500
1677,10/2/2022,20:51:00,84,Female,19,Beauty,3,500,490,1500
1678,9/16/2022,13:44:00,99,Female,60,Electronics,3,300,102,900
1679,9/23/2022,8:08:00,71,Female,18,Beauty,3,30,15.3,90
1680,9/3/2023,17:12:00,72,Female,53,Clothing,3,300,324,900
1681,11/9/2022,19:32:00,53,Female,43,Electronics,2,30,11.1,60
1682,12/30/2022,19:30:00,71,Male,46,Beauty,4,300,315,1200
1683,5/4/2022,7:19:00,98,Male,38,Beauty,2,500,220,1000
1684,1/23/2023,21:40:00,43,Female,28,Clothing,2,500,200,1000
1685,4/20/2022,20:32:00,76,Male,57,Electronics,2,25,8.75,50
1686,12/10/2023,20:41:00,151,Female,28,Electronics,4,50,26,200
1687,2/17/2023,22:27:00,102,Female,53,Electronics,1,300,81,300
1688,12/17/2022,17:25:00,150,Male,56,Clothing,4,25,26.5,100
1689,12/19/2023,20:54:00,114,Male,57,Electronics,2,50,47.5,100
1690,9/5/2023,17:36:00,101,Female,52,Clothing,3,300,369,900
1691,1/7/2023,20:01:00,1,Female,51,Clothing,3,30,13.5,90
1692,10/11/2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100
1693,2/20/2023,18:21:00,1,Male,41,Beauty,3,500,130,1500
1694,1/10/2023,19:22:00,4,Female,39,Electronics,2,25,9.75,50
1695,9/21/2023,20:51:00,85,Female,22,Electronics,3,50,23,150
1696,11/21/2022,17:59:00,24,Female,50,Clothing,4,50,55,200
1697,12/18/2022,8:22:00,54,Male,53,Clothing,1,500,265,500
1698,4/7/2022,21:50:00,146,Female,64,Electronics,1,300,105,300
1699,7/29/2023,21:45:00,23,Female,37,Clothing,4,30,12.9,120
1700,9/27/2023,16:10:00,87,Male,36,Electronics,4,500,210,2000
1701,10/13/2023,15:09:00,62,Female,52,Beauty,2,30,15.9,60
1702,7/31/2023,21:54:00,102,Female,60,Clothing,2,300,87,600
1703,6/10/2023,8:36:00,2,Male,34,Electronics,2,50,17,100
1704,9/16/2022,20:07:00,155,Female,62,Clothing,3,30,30.3,90
1705,8/14/2022,8:32:00,94,Male,60,Electronics,2,25,8.75,50
1706,10/16/2022,18:04:00,57,Male,51,Electronics,4,25,11.75,100
1707,9/17/2023,18:35:00,144,Female,26,Clothing,1,500,535,500
1708,2/8/2022,7:47:00,41,Female,43,Beauty,3,300,162,900
1709,9/13/2023,20:22:00,97,Female,19,Electronics,2,500,185,1000
1710,10/23/2022,20:14:00,104,Female,26,Electronics,3,500,610,1500
1711,9/22/2023,20:33:00,113,Male,26,Electronics,3,500,570,1500
1712,11/25/2023,16:37:00,92,Female,57,Beauty,2,25,8.75,50
1713,10/3/2022,10:10:00,90,Male,34,Beauty,3,25,10.75,75
1714,11/23/2022,6:07:00,111,Female,18,Clothing,1,500,245,500
1715,12/30/2022,19:35:00,89,Female,42,Beauty,4,25,9.75,100
1716,2/12/2022,19:16:00,39,Female,60,Clothing,4,300,87,1200
1717,1/12/2023,9:40:00,21,Male,57,Clothing,1,500,175,500
1718,10/25/2023,19:03:00,20,Female,59,Beauty,3,25,25.5,75
1719,12/28/2023,7:29:00,4,Female,42,Clothing,2,30,10.8,60
1720,10/10/2022,8:51:00,28,Female,56,Beauty,3,500,190,1500
1721,1/21/2023,22:42:00,3,Female,52,Clothing,1,500,215,500
1722,1/30/2022,20:38:00,22,Male,20,Beauty,3,300,159,900
1723,2/10/2022,17:43:00,40,Female,54,Beauty,4,50,18,200
1724,9/15/2023,20:53:00,4,Male,61,Clothing,3,50,17,150
1725,5/16/2022,21:02:00,109,Male,61,Electronics,1,300,105,300
1726,6/26/2023,18:12:00,13,Male,47,Clothing,4,300,93,1200
1727,8/8/2023,21:06:00,72,Male,55,Beauty,3,300,75,900
1728,5/23/2023,22:30:00,77,Male,51,Electronics,3,50,25,150
1729,11/22/2023,18:55:00,82,Male,29,Clothing,4,300,81,1200
1730,8/14/2023,19:17:00,116,Female,36,Clothing,2,25,10.75,50
1731,12/19/2023,17:41:00,3,Male,54,Clothing,4,500,195,2000
1732,2/25/2022,7:05:00,55,Male,61,Electronics,2,500,215,1000
1733,9/3/2023,20:52:00,146,Male,34,Beauty,1,30,36.6,30
1734,2/28/2022,8:58:00,72,Female,27,Clothing,1,30,14.4,30
1735,9/5/2023,17:26:00,86,Female,64,Clothing,4,500,505,2000
1736,8/28/2022,8:57:00,87,Male,29,Clothing,4,25,10.25,100
1737,11/14/2022,22:32:00,40,Female,33,Clothing,1,50,14,50
1738,11/12/2023,21:33:00,1,Male,41,Clothing,2,50,16,100
1739,10/25/2023,17:52:00,67,Male,36,Beauty,1,25,11.25,25
1740,7/16/2022,6:01:00,66,Female,25,Beauty,4,50,27,200
1741,9/2/2023,20:47:00,70,Male,48,Clothing,1,300,132,300
1742,11/22/2022,8:25:00,18,Female,38,Electronics,4,500,220,2000
1743,10/26/2022,9:37:00,47,Female,34,Beauty,4,500,250,2000
1744,7/7/2023,21:49:00,4,Male,40,Electronics,1,25,8.75,25
1745,9/28/2023,10:38:00,4,Male,54,Beauty,2,50,21,100
1746,6/13/2022,7:59:00,88,Female,33,Clothing,3,30,10.8,90
1747,9/5/2023,18:22:00,87,Male,23,Beauty,1,30,16.2,30
1748,3/2/2023,10:24:00,119,Male,25,Clothing,3,50,15.5,150
1749,5/7/2023,19:55:00,2,Male,42,Beauty,1,30,9,30
1750,1/20/2022,10:10:00,138,Female,35,Clothing,3,25,7.25,75
1751,12/27/2023,22:09:00,99,Female,42,Clothing,2,25,30.25,50
1752,10/21/2023,13:01:00,79,Male,29,Clothing,2,50,14.5,100
1753,7/17/2022,7:40:00,28,Female,32,Clothing,1,30,10.5,30
1754,12/1/2022,21:03:00,107,Female,43,Electronics,4,25,28.5,100
1755,5/23/2023,21:47:00,2,Female,58,Clothing,3,25,8,75
1756,5/12/2022,22:16:00,119,Female,62,Electronics,4,300,297,1200
1757,9/29/2023,16:42:00,50,Female,43,Electronics,4,300,132,1200
1758,7/22/2023,18:19:00,3,Male,64,Clothing,4,25,7.5,100
1759,11/3/2022,17:27:00,102,Male,49,Electronics,2,50,23,100
1760,8/23/2023,7:26:00,44,Male,27,Beauty,1,500,230,500
1761,12/9/2023,18:46:00,72,Female,33,Clothing,1,500,200,500
1762,11/15/2023,18:43:00,81,Female,24,Electronics,2,25,11,50
1763,6/30/2022,11:37:00,93,Male,34,Clothing,2,25,13.5,50
1764,11/2/2023,11:04:00,13,Female,40,Clothing,1,25,11.75,25
1765,10/18/2022,22:49:00,13,Male,43,Clothing,4,50,16,200
1766,11/22/2022,6:08:00,6,Male,38,Electronics,3,300,129,900
1767,12/10/2022,17:35:00,87,Male,39,Beauty,3,25,28.25,75
1768,7/31/2022,9:52:00,85,Female,24,Beauty,3,25,8.75,75
1769,10/8/2023,22:50:00,116,Female,31,Electronics,4,30,9.3,120
1770,11/30/2023,20:08:00,65,Male,32,Clothing,1,50,56,50
1771,9/13/2023,13:41:00,108,Male,24,Electronics,2,25,10.75,50
1772,2/3/2022,19:06:00,59,Male,26,Electronics,1,30,13.2,30
1773,12/12/2023,18:50:00,80,Male,25,Electronics,4,500,165,2000
1774,3/9/2023,6:48:00,2,Female,40,Clothing,2,25,8,50
1775,12/18/2022,8:04:00,78,Female,46,Electronics,4,25,13.75,100
1776,10/23/2022,20:07:00,111,Male,35,Clothing,3,30,32.1,90
1777,11/15/2023,12:06:00,74,Male,48,Electronics,3,50,19.5,150
1778,12/30/2023,19:57:00,94,Female,47,Beauty,4,25,11.25,100
1779,1/2/2023,19:45:00,3,Female,56,Electronics,2,500,190,1000
1780,12/11/2022,10:00:00,32,Male,52,Electronics,2,25,10.5,50
1781,10/13/2022,12:22:00,55,Male,35,Beauty,1,500,225,500
1782,4/7/2023,20:23:00,116,Male,59,Clothing,3,300,141,900
1783,9/5/2023,16:37:00,52,Female,56,Clothing,1,300,135,300
1784,12/28/2023,20:58:00,100,Female,34,Electronics,1,500,500,500
1785,2/20/2022,11:17:00,144,Female,31,Beauty,4,50,17,200
1786,9/27/2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100
1787,5/30/2022,7:42:00,104,Male,41,Electronics,1,25,10,25
1788,5/3/2022,20:35:00,98,Female,52,Beauty,3,300,150,900
1789,11/10/2023,17:02:00,144,Female,61,Clothing,4,500,615,2000
1790,5/14/2023,20:52:00,147,Male,62,Clothing,1,25,7.5,25
1791,10/6/2022,14:52:00,87,Female,51,Beauty,1,25,7,25
1792,8/26/2023,17:37:00,88,Female,20,Beauty,1,50,26.5,50
1793,12/11/2022,6:05:00,88,Male,54,Beauty,1,30,10.8,30
1794,12/22/2022,19:40:00,26,Female,60,Beauty,1,300,351,300
1795,12/29/2023,18:50:00,86,Male,57,Electronics,1,300,105,300
1796,11/12/2023,18:36:00,69,Male,43,Beauty,4,30,11.1,120
1797,4/16/2022,11:47:00,147,Male,40,Clothing,3,25,12.25,75
1798,7/18/2023,20:26:00,96,Male,61,Clothing,1,50,20,50
1799,10/1/2023,19:09:00,132,Male,56,Electronics,2,50,51,100
1800,8/21/2022,10:53:00,1,Male,32,Clothing,4,300,111,1200
1801,7/10/2022,22:01:00,148,Male,21,Clothing,4,50,13.5,200
1802,7/13/2022,22:17:00,33,Female,46,Beauty,1,30,9.6,30
1803,12/26/2023,19:36:00,101,Male,39,Clothing,4,25,8.5,100
1804,1/10/2023,22:46:00,74,Male,42,Electronics,1,30,14.7,30
1805,10/10/2023,13:35:00,79,Female,30,Beauty,3,500,225,1500
1806,6/14/2023,10:13:00,61,Female,35,Beauty,3,300,102,900
1807,8/4/2022,22:15:00,19,Female,50,Electronics,4,50,22,200
1808,2/12/2023,10:48:00,109,Male,33,Beauty,4,500,210,2000
1809,10/16/2023,18:09:00,51,Female,62,Beauty,2,50,61.5,100
1810,9/22/2023,18:29:00,106,Male,59,Electronics,4,25,13.5,100
1811,12/9/2023,21:58:00,5,Male,61,Beauty,2,25,8.5,50
1812,10/25/2023,22:19:00,85,Male,19,Electronics,3,25,12,75
1813,11/22/2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150
1814,9/7/2022,17:53:00,43,Female,59,Clothing,1,500,620,500
1815,5/24/2023,22:19:00,6,Female,51,Clothing,3,25,30.5,75
1816,6/17/2022,22:30:00,52,Male,47,Beauty,2,500,245,1000
1817,9/11/2022,21:22:00,82,Male,30,Beauty,4,50,50,200
1818,9/20/2023,17:29:00,4,Male,30,Electronics,1,500,150,500
1819,11/5/2022,20:44:00,83,Female,35,Beauty,2,50,13.5,100
1820,5/13/2023,21:31:00,1,Male,49,Electronics,4,50,22,200
1821,10/3/2022,7:17:00,42,Male,49,Electronics,1,300,108,300
1822,9/9/2023,17:15:00,15,Female,52,Beauty,3,50,21,150
1823,11/8/2022,22:28:00,58,Female,56,Electronics,2,50,26.5,100
1824,1/24/2023,20:19:00,4,Male,63,Clothing,4,30,12.6,120
1825,8/30/2023,18:34:00,105,Female,46,Beauty,1,25,27,25
1826,12/30/2022,22:05:00,104,Female,46,Clothing,1,300,297,300
1827,11/9/2022,20:02:00,62,Male,61,Beauty,3,300,132,900
1828,10/14/2022,14:14:00,99,Female,33,Electronics,4,300,165,1200
1829,5/30/2022,22:37:00,58,Male,61,Beauty,3,30,12,90
1830,3/4/2023,18:04:00,87,Female,64,Clothing,3,50,21,150
1831,3/26/2022,10:54:00,80,Male,27,Electronics,4,25,6.5,100
1832,11/10/2023,21:17:00,57,Male,47,Beauty,4,500,480,2000
1833,1/30/2022,17:20:00,56,Male,42,Beauty,4,50,18,200
1834,4/14/2023,6:53:00,102,Female,56,Beauty,2,30,12.9,60
1835,9/18/2022,20:58:00,98,Male,37,Clothing,4,50,49.5,200
1836,2/13/2023,17:19:00,3,Female,22,Clothing,1,50,23.5,50
1837,3/29/2023,20:45:00,32,Male,18,Beauty,3,30,8.1,90
1838,6/28/2023,17:06:00,4,Male,47,Electronics,2,300,102,600
1839,8/28/2022,21:57:00,92,Female,20,Electronics,4,300,156,1200
1840,5/12/2023,20:22:00,138,Male,62,Clothing,2,25,11,50
1841,11/14/2023,18:55:00,94,Male,31,Electronics,4,25,28.25,100
1842,10/4/2022,14:03:00,84,Female,47,Clothing,2,300,75,600
1843,9/21/2023,18:58:00,1,Male,21,Beauty,3,500,240,1500
1844,10/25/2022,20:30:00,70,Male,35,Clothing,3,50,50.5,150
1845,5/24/2022,7:06:00,94,Male,,Clothing,1,500,185,500
1846,11/16/2023,17:51:00,83,Male,42,Beauty,1,50,49.5,50
1847,7/28/2023,7:14:00,5,Female,18,Electronics,4,300,123,1200
1848,12/27/2022,10:16:00,63,Female,63,Clothing,3,25,12.5,75
1849,7/21/2023,22:42:00,1,Male,32,Clothing,2,25,12,50
1850,2/16/2022,20:44:00,154,Female,26,Beauty,2,500,240,1000
1851,9/10/2022,21:36:00,87,Male,32,Electronics,2,25,25,50
1852,10/11/2023,18:09:00,109,Female,41,Clothing,1,300,333,300
1853,5/29/2023,18:39:00,2,Male,21,Beauty,2,500,190,1000
1854,11/25/2023,16:53:00,109,Male,29,Clothing,1,50,22.5,50
1855,12/27/2023,21:15:00,44,Male,54,Beauty,1,25,31.25,25
1856,12/20/2023,21:34:00,114,Male,54,Electronics,4,30,16.2,120
1857,11/9/2022,12:15:00,109,Male,60,Electronics,2,25,7.5,50
1858,9/14/2023,20:47:00,49,Male,23,Electronics,2,50,52,100
1859,9/14/2022,20:58:00,32,Female,56,Electronics,3,500,205,1500
1860,3/12/2022,11:21:00,57,Male,63,Clothing,4,50,18,200
1861,7/4/2022,10:41:00,145,Female,41,Clothing,3,30,10.2,90
1862,2/6/2022,22:50:00,64,Male,28,Electronics,4,300,165,1200
1863,5/26/2023,22:33:00,4,Female,30,Electronics,2,25,10,50
1864,4/30/2023,21:00:00,112,Female,51,Electronics,1,500,190,500
1865,11/18/2022,14:52:00,107,Female,42,Clothing,1,300,156,300
1866,8/17/2023,22:38:00,5,Male,24,Electronics,1,50,20,50
1867,5/16/2023,19:55:00,144,Male,21,Electronics,1,500,190,500
1868,12/6/2022,16:23:00,78,Female,25,Electronics,1,300,138,300
1869,10/23/2022,19:51:00,113,Male,37,Beauty,3,500,605,1500
1870,11/9/2023,20:38:00,119,Female,46,Electronics,4,30,10.5,120
1871,9/26/2022,18:39:00,41,Male,62,Beauty,2,30,30.6,60
1872,11/22/2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75
1873,11/24/2022,19:18:00,64,Female,27,Electronics,4,25,26.75,100
1874,5/14/2022,20:58:00,126,Male,60,Beauty,1,30,12.6,30
1875,6/3/2022,22:42:00,141,Female,51,Electronics,4,500,165,2000
1876,11/5/2023,19:53:00,68,Male,43,Clothing,4,30,32.1,120
1877,1/25/2023,20:19:00,72,Female,58,Clothing,1,25,10.5,25
1878,1/24/2023,22:56:00,97,Female,20,Clothing,1,30,7.5,30
1879,11/18/2022,15:27:00,66,Male,23,Clothing,1,30,16.2,30
1880,6/14/2023,20:03:00,37,Male,22,Beauty,2,500,175,1000
1881,7/11/2023,17:23:00,5,Male,22,Electronics,1,300,147,300
1882,6/21/2023,20:56:00,15,Female,64,Electronics,2,25,9,50
1883,9/20/2023,17:54:00,3,Male,40,Electronics,1,500,200,500
1884,7/9/2023,21:45:00,2,Female,26,Clothing,2,30,11.4,60
1885,11/9/2022,7:32:00,148,Female,52,Clothing,4,30,10.8,120
1886,7/26/2023,11:51:00,1,Male,37,Electronics,3,300,147,900
1887,12/11/2023,19:34:00,113,Male,59,Clothing,4,25,10,100
1888,6/14/2022,8:10:00,49,Female,52,Electronics,4,25,12.5,100
1889,9/2/2022,22:48:00,80,Female,35,Electronics,1,50,56,50
1890,10/18/2023,14:20:00,51,Male,34,Electronics,2,25,6.25,50
1891,12/22/2023,6:11:00,81,Male,41,Electronics,3,300,105,900
1892,10/1/2023,7:22:00,3,Male,20,Electronics,1,50,23.5,50
1893,2/25/2023,17:04:00,3,Male,49,Electronics,1,50,22.5,50
1894,12/29/2023,18:11:00,92,Male,52,Electronics,1,30,30,30
1895,3/27/2023,20:59:00,4,Female,55,Clothing,4,30,15.3,120
1896,11/5/2022,20:19:00,87,Female,30,Electronics,2,25,30.75,50
1897,10/27/2023,17:12:00,137,Female,64,Electronics,2,50,62,100
1898,11/13/2023,18:17:00,81,Female,42,Clothing,3,30,35.1,90
1899,5/3/2023,21:03:00,51,Male,26,Clothing,2,300,99,600
1900,1/21/2022,6:43:00,65,Male,21,Clothing,2,30,10.8,60
1901,11/29/2023,11:05:00,4,Male,31,Electronics,1,30,8.4,30
1902,12/21/2022,17:12:00,97,Female,54,Beauty,1,50,14,50
1903,7/27/2023,21:44:00,5,Female,51,Beauty,4,50,19,200
1904,11/25/2022,19:41:00,117,Male,28,Clothing,1,500,220,500
1905,8/29/2023,6:07:00,26,Male,58,Beauty,1,300,102,300
